region_id,region_name,network,n_samples,accuracy,precision,recall,f1_score,support
115,pCAU-lh,Subcortical,224,0.8125,0.8792270531400966,0.8125,0.8445475638051044,224
8,LH_VisPeri_ExStrInf_3,VisPeri,224,0.8125,0.7459016393442623,0.8125,0.7777777777777778,224
56,LH_ContA_Temp_1,ContA,224,0.8125,0.7489711934156379,0.8125,0.7794432548179872,224
108,NAc-shell-lh,Subcortical,224,0.8080357142857143,0.7702127659574468,0.8080357142857143,0.7886710239651417,224
113,pPUT-lh,Subcortical,224,0.8080357142857143,0.8701923076923077,0.8080357142857143,0.8379629629629629,224
99,LH_TempPar_2,TempPar,224,0.8080357142857143,0.7327935222672065,0.8080357142857143,0.7685774946921444,224
106,THA-VA-lh,Subcortical,224,0.7723214285714286,0.7330508474576272,0.7723214285714286,0.7521739130434782,224
103,mAMY-lh,Subcortical,224,0.7678571428571429,0.7445887445887446,0.7678571428571429,0.756043956043956,224
92,LH_DefaultB_PFCv_2,DefaultB,224,0.7633928571428571,0.7772727272727272,0.7633928571428571,0.7702702702702703,224
50,LH_LimbicB_OFC_1,LimbicB,224,0.7589285714285714,0.7906976744186046,0.7589285714285714,0.7744874715261959,224
52,LH_LimbicA_TempPole_1,LimbicA,224,0.7589285714285714,0.7623318385650224,0.7589285714285714,0.7606263982102909,224
54,LH_LimbicA_TempPole_3,LimbicA,224,0.75,0.7741935483870968,0.75,0.7619047619047619,224
102,lAMY-lh,Subcortical,224,0.7410714285714286,0.70042194092827,0.7410714285714286,0.720173535791757,224
105,THA-VP-lh,Subcortical,224,0.7321428571428571,0.70995670995671,0.7321428571428571,0.7208791208791209,224
101,pHIP-lh,Subcortical,224,0.7142857142857143,0.6083650190114068,0.7142857142857143,0.6570841889117043,224
53,LH_LimbicA_TempPole_2,LimbicA,224,0.7053571428571429,0.7214611872146118,0.7053571428571429,0.7133182844243793,224
104,THA-DP-lh,Subcortical,224,0.6785714285714286,0.6413502109704642,0.6785714285714286,0.6594360086767896,224
65,LH_ContA_Cingm_1,ContA,224,0.6785714285714286,0.5714285714285714,0.6785714285714286,0.6204081632653061,224
107,THA-DA-lh,Subcortical,224,0.6651785714285714,0.6742081447963801,0.6651785714285714,0.6696629213483146,224
55,LH_LimbicA_TempPole_4,LimbicA,224,0.6160714285714286,0.5798319327731093,0.6160714285714286,0.5974025974025974,224
110,pGP-lh,Subcortical,224,0.5848214285714286,0.4763636363636364,0.5848214285714286,0.5250501002004008,224
111,aGP-lh,Subcortical,224,0.5625,0.45652173913043476,0.5625,0.504,224
